SITUACION LABORAL,RANGO,SEXO,EDAD,DEPARTAMENTO,PROVINCIA,DISTRITO,PROFESION,MARCA,MODELO,PLAZA,COLOR,CARROCERIA,ASIENTOS,USO,COT
DEPENDIENTE,A,MASCULINO,31,LIMA,LIMA,LA MOLINA,BACHILLER EN INGENIERIA INDUSTRIAL,BMW,X1,LIMA,GRIS MINERAL,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,BACHILLER EN INGENIERIA INDUSTRIAL,GREAT WALL,WINGLE,LIMA,NEGRO,PICK UP,5,CARGA/TRANSPORTE,1
DEPENDIENTE,A,MASCULINO,33,LIMA,LIMA,ATE,BACHILLER EN INGENIERIA INDUSTRIAL Y COMERCIAL,TOYOTA,STARLET,LIMA,BLANCO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,20,JUNIN,HUANCAYO,EL TAMBO,BACHILLER EN INGENIERIA MECANICA,CHERY,TIGGO 7 PRO,HUANCAYO,GRIS,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,LAMBAYEQUE,CHICLAYO,CHICLAYO,BACHILLER EN INGENIERIA MECANICA Y ELECTRICA,MITSUBISHI,L200,CHICLAYO,ROJO PALMA,PICK UP,5,CARGA/TRANSPORTE,1
DEPENDIENTE,A,MASCULINO,30,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN INGENIERIA METALURGICA,KIA,SPORTAGE,LIMA,BLANCO CLARO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,SAN MARTIN DE PORRES,BACHILLER EN INGENIERIA METALURGICA INGENIERIA MET,PEUGEOT,207 SEDAN,LIMA,GRIS MANITOBA,SEDAN,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,20,AREQUIPA,AREQUIPA,CAYMA,BACHILLER EN INGENIERIA QUIMICA,TOYOTA,YARIS XLi 1.3 GSL NCP92L-BEMRK,AREQUIPA,PLATA METALICO,,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,SANTIAGO DE SURCO,BACHILLER EN INGENIERIA QUIMICA,MG,MG HS,LIMA,ROJO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,31,ICA,ICA,ICA,BACHILLER EN INGENIERIA QUIMICA,RENAULT,DUSTER,ICA,BEIGE CENDRE,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,MOQUEGUA,ILO,ILO,BACHILLER EN INGENIERIA QUIMICA,TOYOTA,HILUX,TACNA,GRIS OSCURO METALICO,PICK UP,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,SANTIAGO DE SURCO,BACHILLER EN INGENIERO INDUSTRIAL,BMW,318I,LIMA,NEGRO ZAFIRO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,32,LIMA,LIMA,SAN BORJA,BACHILLER EN MARKETING,SHINERAY,X30,LIMA,AZUL PROFUNDO,MULTIPROPOSITO,8,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,SAN BORJA,BACHILLER EN MARKETING,KIA,RIO,LIMA,PLATA,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,SANTIAGO DE SURCO,BACHILLER EN MARKETING Y GESTION COMERCIAL,VOLKSWAGEN,VIRTUS,LIMA,GRIS PLATINO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,INDEPENDENCIA,BACHILLER EN MATEMATICA,JAC,J3,LIMA,PLATA,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,PUEBLO LIBRE,BACHILLER EN MEDICINA,TOYOTA,COROLLA,LIMA,GRIS METALICO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,PUEBLO LIBRE,BACHILLER EN MEDICINA,NISSAN,X-TRAIL,LIMA,NEGRO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,MIRAFLORES,BACHILLER EN MEDICINA,RENAULT,STEPWAY,LIMA,GRIS BEIGE,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LA LIBERTAD,TRUJILLO,TRUJILLO,BACHILLER EN MEDICINA,MAZDA,MAZDA 3,LIMA,ROJO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,SANTIAGO DE SURCO,BACHILLER EN MEDICINA,PEUGEOT,NEW 2008,LIMA,GRIS PLATINO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,SANTIAGO DE SURCO,BACHILLER EN MEDICINA,HONDA,CIVIC LX 2003,LIMA,VERDE GALAPAGO,,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,SAN ISIDRO,BACHILLER EN MEDICINA,KIA,PICANTO,LIMA,NEGRO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,LA MOLINA,BACHILLER EN MEDICINA,CHEVROLET,TRACKER,LIMA,BLANCO ABALONE,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,LA MOLINA,BACHILLER EN MEDICINA HUMANA,TOYOTA,COROLLA CROSS,LIMA,PLATA METALICO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,20,LAMBAYEQUE,CHICLAYO,CHICLAYO,BACHILLER EN MEDICINA HUMANA,TOYOTA,RUSH,CHICLAYO,PLATA METALICO,SUV,7,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,SAN LUIS,BACHILLER EN MEDICINA VETERINARIA,SUZUKI,GRAND VITARA,LIMA,BEIGE,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,ICA,CHINCHA,CHINCHA ALTA,BACHILLER EN MEDICINA VETERINARIA Y ZOOTECNIA - FI,SUBARU,FORESTER,TACNA,AZUL,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,LA MOLINA,BACHILLER EN NEGOCIOS INTERNACIONALES,SUBARU,XV,LIMA,BLANCO CRISTAL PERLADO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,SANTIAGO DE SURCO,BACHILLER EN ODONTOLOGIA,KIA,RIO,LIMA,GRIS URBANO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,SAN MIGUEL,BACHILLER EN PERIODISMO,MERCEDES-BENZ,GLA 180 SPORT,LIMA,GRIS,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,BACHILLER EN PSICOLOGIA,KIA,SPORTAGE,LIMA,ROJO SEÑAL,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,LIMA,BACHILLER EN PSICOLOGIA,MAZDA,CX-5,LIMA,BLANCO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,LA MOLINA,BACHILLER EN TECNOLOGIA MEDICA,DAIHATSU,TERIOS,LIMA,PLATA,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,AREQUIPA,AREQUIPA,CERRO COLORADO,BACHILLER EN TRABAJO SOCIAL,KIA,SPORTAGE,LIMA,PLATA MINERAL,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,MIRAFLORES,BACHILLER EN TRADUCCION E INTERPRETACION,KIA,SORENTO,LIMA,BLANCO NIEVE,SUV,7,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,BACHILLER EN TURISMO Y HOTELERIA,CHERY,FACE,LIMA,GRIS OSCURO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,32,LIMA,LIMA,SURQUILLO,BACHILLER EN TURISMO Y HOTELERIA,KIA,SPORTAGE,LIMA,GRIS ACERO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,SANTIAGO DE SURCO,CIRUJANO DENTISTA,SUBARU,FORESTER,LIMA,BLANCO CRISTAL PERLADO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,AREQUIPA,AREQUIPA,SACHACA,CONTADOR PUBLICO,TOYOTA,COROLLA,AREQUIPA,ROJO MICA METALICO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,LA MOLINA,ESPECIALISTA PATOLOGIA CLINICA,MITSUBISHI,ECLIPSE CROSS,LIMA,ROJO DIAMANTE,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,COMAS,INGENIERA QUIMICA,HYUNDAI,CRETA,LIMA,GRIS OSCURO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,32,LIMA,LIMA,SANTIAGO DE SURCO,INGENIERIA INF,FIAT,ARGO,LIMA,ROJO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,25,LIMA,LIMA,CHORRILLOS,INGENIERO CIVIL,KIA,CARNIVAL,LIMA,PLATA,MULTIPROPOSITO,8,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,AREQUIPA,AREQUIPA,AREQUIPA,INGENIERO GEOLOGO,HYUNDAI,SANTA FE,AREQUIPA,PLATA,SUV,7,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,AREQUIPA,AREQUIPA,AREQUIPA,INGENIERO GEOLOGO,MG,MG GS,LIMA,NEGRO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,SAN BORJA,INGENIERO INDUSTRIAL,MERCEDES-BENZ,C 180,LIMA,PLATA,SEDAN,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,SAN ISIDRO,INGENIERO INDUSTRIAL,MITSUBISHI,ASX,LIMA,PLATA ACERO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,SAN BORJA,INGENIERO INDUSTRIAL,NISSAN,QASHQAI,LIMA,GRIS METALICO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,ATE,INGENIERO METALURGISTA Y DE MATERIALES,SUZUKI,AERIO,LIMA,BURDEO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,LICENCIADO EN ADMINISTRACION,SUZUKI,GRAND NOMADE,LIMA,AZUL,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,SANTIAGO DE SURCO,LICENCIADO EN CIENCIAS MARITIMAS NAVALES COMANDO G,MAZDA,MAZDA 3,LIMA,AZUL OSCURO METALIZADO,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,MIRAFLORES,LICENCIADO EN ECONOMIA,TOYOTA,COROLLA,LIMA,GRIS OSCURO METALICO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,LINCE,LICENCIADO EN EDUCACION INICIAL,KIA,SOUL,LIMA,NEGRO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,AREQUIPA,AREQUIPA,SOCABAYA,LICENCIADO EN QUIMICA,HYUNDAI,VERNA,AREQUIPA,ROJO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,LICENCIADO EN TECNOLOGIA MEDICA TERAPIA OCUPACIONA,HYUNDAI,i20,LIMA,GRIS,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,LICENCIADO EN TRABAJO SOCIAL,NISSAN,VERSA,AREQUIPA,GRIS METALICO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,SAN MIGUEL,"MAESTRA EN EDUCACION INNOVACION EDUCATIVA, CULTURA",BRILLIANCE,V3,LIMA,BLANCO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,30,AREQUIPA,AREQUIPA,YANAHUARA,MAESTRO EN CIENCIAS: CONTABLES Y FINANCIERAS CON M,RENAULT,KOLEOS,AREQUIPA,BLANCO PERLADO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,MASCULINO,20,ANCASH,HUARAZ,COCHABAMBA,MAGISTER EN GESTION DE LA ENERGIA,HYUNDAI,ELANTRA,LIMA,PLATA METALIZADO,SEDAN,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,SANTIAGO DE SURCO,MAGISTER EN PROJECT MANAGEMENT,MITSUBISHI,MONTERO,LIMA,ROJO VINO,SUV,7,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,SAN ISIDRO,MEDICO CIRUJANO,JEEP,COMPASS,LIMA,ROJO,SUV,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,AREQUIPA,AREQUIPA,PAUCARPATA,PSICOLOGO,MAZDA,MAZDA 3,AREQUIPA,PLATA,HATCHBACK,5,PARTICULAR,1
DEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,SAN ISIDRO,SEGUNDA ESPECIALIDAD ENFERMERIA EN EL CUIDADO DEL ,HYUNDAI,ACCENT,LIMA,NEGRO,SEDAN,5,PARTICULAR,1
INDEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,SANTIAGO DE SURCO,ARQUITECTO,FORD,EXPLORER,LIMA,NEGRO,SUV,7,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,SAN ISIDRO,BACHILLER EN ADMINISTRACION,MINI,HATCH,LIMA,AZUL,HATCHBACK,4,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,MAGDALENA DEL MAR,BACHILLER EN ADMINISTRACION DE TURISMO,TVS,TVS KING L-DMX DP IT,LIMA,AZUL,,4,URBANO/INTERURBANO,0
INDEPENDIENTE,A,FEMENINO,31,LIMA,LIMA,SAN ISIDRO,BACHILLER EN ADMINISTRACION Y MARKETING,HONDA,PILOT,LIMA,GRIS POLISHED,SUV,8,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,31,LIMA,LIMA,MIRAFLORES,BACHILLER EN ADMINISTRACION Y MARKETING,DODGE,JOURNEY SE,LIMA,AZUL,SUV,7,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,32,LIMA,LIMA,SAN BORJA,BACHILLER EN CIENCIAS - INDUSTRIAS ALIMENTARIAS,HONDA,NC750XAL,LIMA,ROJO,MOTOCICLETA,2,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,PASCO,OXAPAMPA,OXAPAMPA,BACHILLER EN CIENCIAS - INGENIERIA EN GESTION EMPR,TOYOTA,FORTUNER,LIMA,GRIS OSCURO METALICO,SUV,7,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,LA MOLINA,BACHILLER EN CIENCIAS ADMINISTRATIVAS Y GESTION DE,HYUNDAI,SANTA FE,LIMA,BEIGE,SUV,7,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,SAN BORJA,BACHILLER EN CIENCIAS FINANCIERAS Y CONTABLES,SUZUKI,CELERIO,LIMA,NEGRO,HATCHBACK,4,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,ICA,CHINCHA,CHINCHA ALTA,BACHILLER EN EDUCACION,FOTON,PM DUAL,LIMA,PLATA,STATION WAGON,7,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,31,LIMA,LIMA,SAN MIGUEL,BACHILLER EN INGENIERIA CIVIL,CHEVROLET,ORLANDO,LIMA,ROJO TERCIOPELO,MULTIPROPOSITO,7,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,LA MOLINA,BACHILLER EN INGENIERIA INDUSTRIAL,KIA,SPORTAGE,LIMA,PLATA MINERAL,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,20,CAJAMARCA,CELENDIN,CELENDIN,BACHILLER EN INGENIERIA INDUSTRIAL,SUZUKI,VITARA,LIMA,ROJO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,LA MOLINA,BACHILLER EN INGENIERIA INDUSTRIAL Y DE SISTEMAS,MERCEDES-BENZ,A 200,LIMA,NEGRO,HATCHBACK,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,SANTA ANITA,BACHILLER EN INGENIERIA MECANICA,HYUNDAI,NEW ELANTRA,LIMA,NEGRO,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,34,ANCASH,SANTA,CHIMBOTE,BACHILLER EN INGENIERIA QUIMICA,FORD,ECOSPORT,LIMA,NEGRO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,31,LIMA,LIMA,SAN BORJA,BACHILLER EN MEDICINA,MAZDA,CX-5,LIMA,ROJO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,31,LIMA,LIMA,MIRAFLORES,BACHILLER EN MEDICINA,JEEP,GRAND CHEROKEE LIMITED,LIMA,NEGRO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,32,LIMA,LIMA,LIMA,BACHILLER EN MEDICINA,HYUNDAI,CRETA,LIMA,BLANCO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,LIMA,BACHILLER EN MEDICINA,SUZUKI,CELERIO,LIMA,PLATA,HATCHBACK,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,LA MOLINA,BACHILLER EN MEDICINA HUMANA,HYUNDAI,CRETA,LIMA,BLANCO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,ICA,ICA,ICA,BACHILLER EN MEDICINA HUMANA,KIA,SPORTAGE,LIMA,AZUL MERCURIO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,25,LIMA,LIMA,MAGDALENA DEL MAR,BACHILLER EN MEDICINA HUMANA,TOYOTA,RAV4 HYBRID,LIMA,ROJO MICA,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,JESUS MARIA,BACHILLER EN MEDICINA HUMANA,MAZDA,CX-5,LIMA,GRIS,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,SAN BORJA,BACHILLER EN MEDICINA HUMANA,HYUNDAI,CRETA,LIMA,BLANCO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,34,LIMA,LIMA,LA MOLINA,BACHILLER EN ODONTOLOGIA,FORD,FIESTA,LIMA,ROJO,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,SAN MIGUEL,BACHILLER EN PERIODISMO,SUZUKI,NEW DZIRE,LIMA,PLATA PREMIUM,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,LOS OLIVOS,BACHILLER EN TECNOLOGIA MEDICA,KIA,PICANTO,LIMA,ROJO SEÑAL,HATCHBACK,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,MIRAFLORES,BACHILLER EN TEOLOGIA,VOLKSWAGEN,BORA 2.0 TRENDLINE TIP,LIMA,MARRON METALICO,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,31,LIMA,LIMA,LINCE,BACHILLER EN TRADUCCION E INTERPRETACION,TOYOTA,RAV4,LIMA,TURQUESA METALICO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,32,LIMA,LIMA,SANTIAGO DE SURCO,"BACHILLER EN TURISMO, HOTELERIA Y GASTRONOMIA",SUZUKI,SWIFT,LIMA,ROJO FUEGO,HATCHBACK,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,32,LIMA,LIMA,MIRAFLORES,BACHILLERA EN ARTES ESCENICAS CON MENCION EN TEATR,SUZUKI,JIMNY,LIMA,PLATA,SUV,4,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,SAN BORJA,BACHILLERA EN CIENCIAS Y ARTES DE LA COMUNICACION ,HYUNDAI,ACCENT,LIMA,NEGRO,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,31,LIMA,LIMA,SANTIAGO DE SURCO,INGENIERO ELECTRONICO,SUBARU,OUTBACK,LIMA,DORADO METALICO CLARO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,33,ICA,ICA,OCUCAJE,INGENIERO QUIMICO,TOYOTA,YARIS,LIMA,ROJO MICA METALICO,HATCHBACK,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,34,LIMA,LIMA,JESUS MARIA,MEDICO CIRUJANO,MAZDA,MAZDA 3,LIMA,ROJO CRISTAL,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,AREQUIPA,AREQUIPA,CERRO COLORADO,SEGUNDA ESPECIALIDAD EN: INGENIERIA LOGISTICA,VOLKSWAGEN,JETTA 2.0 TRENDLINE MEC,LIMA,GRIS PLATINO,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,SANTIAGO DE SURCO,,MAZDA,CX-5,LIMA,GRIS,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,,MITSUBISHI,MONTERO,LIMA,ROJO VINO,SUV,7,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,HYUNDAI,SANTA FE,LIMA,NEGRO,SUV,7,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,LA MOLINA,,HONDA,CR-V,LIMA,GRIS GRAPHITE,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,SAN ISIDRO,,MERCEDES-BENZ,C200,LIMA,AZUL,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,MIRAFLORES,,HYUNDAI,I30,LIMA,PLATA,HATCHBACK,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,MIRAFLORES,,KIA,SPORTAGE,LIMA,PLATA MINERAL,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,50,LIMA,LIMA,SANTIAGO DE SURCO,,MAZDA,MAZDA 2,LIMA,BLANCO,HATCHBACK,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,SANTIAGO DE SURCO,,HAVAL,HAVAL H1,LIMA,BLANCO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,LA MOLINA,,LEXUS,GX,LIMA,PLATA METALICO,SUV,7,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,LA MOLINA,,HONDA,CIVIC,LIMA,BLANCO ORCHID,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,SANTIAGO DE SURCO,,KIA,PICANTO,LIMA,ROJO SEÑAL,HATCHBACK,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,SAN BORJA,,MITSUBISHI,OUTLANDER,LIMA,GRIS OSCURO METALICO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,LA MOLINA,,HYUNDAI,NEW TUCSON,LIMA,AZUL,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,SANTIAGO DE SURCO,,DODGE,DURANGO EXPRESS RWD,LIMA,MARRON,SUV,7,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,MIRAFLORES,,KIA,RIO,LIMA,GRIS GRAFITO,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,SURQUILLO,,KIA,RIO HB,LIMA,PLATA BRILLANTE,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,LA MOLINA,,RENAULT,LOGAN,LIMA,GRIS ESTRELLA,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,50,LIMA,LIMA,COMAS,,CHEVROLET,AVEO,LIMA,ROJO TERCIOPELO,HATCHBACK,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,SAN BORJA,,KIA,PICANTO,LIMA,NEGRO,HATCHBACK,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,JESUS MARIA,,SUZUKI,JIMNY,LIMA,NEGRO,SUV,4,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,SANTIAGO DE SURCO,,HYUNDAI,ACCENT,LIMA,PLATA METALIZADO,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,MIRAFLORES,,VOLKSWAGEN,GOL SEDAN,LIMA,NEGRO NINJA,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,LOS OLIVOS,,DODGE,COLT-E,LIMA,ROJO,COUPE,2,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,LA VICTORIA,,TOYOTA,C-HR,LIMA,NEGRO GRIS OSCURO METALICO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,MIRAFLORES,,KIA,RIO,LIMA,ROJO FUEGO,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,LIMA,LIMA,PUENTE PIEDRA,,CHERY,TIGGO,LIMA,PLATA CLARO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,JUNIN,JAUJA,HUAMALI,,TOYOTA,YARIS,LIMA,NEGRO MICA,SEDAN,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,JUNIN,HUANCAYO,HUANCAYO,,TOYOTA,HILUX,HUANCAYO,BLANCO,PICK UP,5,CARGA/TRANSPORTE,0
INDEPENDIENTE,A,FEMENINO,30,LIMA,LIMA,SANTIAGO DE SURCO,,HONDA,ODYSSEY,LIMA,GRIS SMOKY,MULTIPROPOSITO,8,PARTICULAR,0
INDEPENDIENTE,A,FEMENINO,20,LIMA,LIMA,SAN MIGUEL,,TOYOTA,RAV4,LIMA,ROJO MICA,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,20,CALLAO,PROV. CONST. DEL CALLAO,LA PERLA,,CHANGAN,CS35,LIMA,ROJO,SUV,5,PARTICULAR,0
INDEPENDIENTE,A,MASCULINO,30,LIMA,LIMA,LA MOLINA,,SUZUKI,GRAND VITARA,LIMA,MARRON,SUV,4,PARTICULAR,0
